User Name,Recency,Frequency,Monetary,Cluster,Segment
kvhoch,167,1,800.0,1,Medium Value
kvholahan,183,1,1707.59,1,Medium Value
kvholeman,167,4,900.0,1,Medium Value
kvhosford,263,1,149.8,0,Low Value
kvhyden,154,1,100.0,1,Medium Value
kvjent,192,1,144.0,1,Medium Value
kvkantor,155,2,350.0,1,Medium Value
kvkinzel,238,1,68.9,0,Low Value
kvkoopman,43,17,2673.1,1,Medium Value
kvlegere,154,3,3050.0,1,Medium Value
kvlo,323,6,0.0,0,Low Value
kvlore,52,2,148.7,1,Medium Value
kvlovin,167,1,0.1,1,Medium Value
kvmaglio,305,1,1999.9,0,Low Value
kvmccrory,145,2,181.0,1,Medium Value
kvmclaurin,15,8,9421.14,1,Medium Value
kvmena,282,2,149.6,0,Low Value
kvmincy,278,5,4551.66,0,Low Value
kvmott,150,1,257.9,1,Medium Value
kvnicholson,324,1,109.9,0,Low Value
kvnuckols,112,5,11693.682,1,Medium Value
kvontiveros,274,8,87902.7,0,Low Value
kvovalle,91,1,186.83,1,Medium Value
kvparis,144,1,149.215,1,Medium Value
kvpenning,16,4,0.0,1,Medium Value
kvpenrod,102,4,0.0,1,Medium Value
kvpepin,323,1,39.9,0,Low Value
kvpfeifer,195,1,200.0,1,Medium Value
kvpfister,4,1,95.0,1,Medium Value
kvpirkle,76,1,957.9,1,Medium Value
kvpoynter,237,1,400.0,0,Low Value
kvprager,295,1,229.8,0,Low Value
kvproffitt,284,1,603.0,0,Low Value
kvquintanar,46,3,223.5,1,Medium Value
kvrabin,154,1,7235.0,1,Medium Value
kvramm,17,12,8571.581,1,Medium Value
kvraposa,175,1,1890.0,1,Medium Value
kvraulston,284,1,117.3,0,Low Value
kvrein,253,19,19807.300000000003,0,Low Value
kvrembert,89,7,3916.375,1,Medium Value
kvrobinett,275,6,8116.5,0,Low Value
kvrolf,22,2,192.0,1,Medium Value
kvrooker,205,1,0.0,0,Low Value
kvroyals,291,1,199.9,0,Low Value
kvsams,48,16,47976.73,1,Medium Value
kvschley,323,1,2158.8,0,Low Value
kvschneck,312,1,102.7,0,Low Value
kvschroeter,342,1,963.9,0,Low Value
kvselman,285,2,3371.1,0,Low Value
kvshively,285,2,3116.16,0,Low Value
kvskipper,45,1,23.0,1,Medium Value
kvsoltero,97,2,2034.8,1,Medium Value
kvtaft,268,1,385.0,0,Low Value
kvtorrez,20,19,10727.975999999999,1,Medium Value
kvtruelove,268,2,1340.0,0,Low Value
kvturpin,139,3,4278.8,1,Medium Value
kvvance,173,1,2949.9,1,Medium Value
kvvictoria,296,1,379.9,0,Low Value
kvzhang,278,2,545.74,0,Low Value
kwadkison,278,1,49.9,0,Low Value
kwaltieri,113,1,0.0,1,Medium Value
kwbarrios,115,2,1280.3999999999999,1,Medium Value
kwbaskerville,280,1,330.7,0,Low Value
kwbelden,279,2,144.2,0,Low Value
kwblea,184,3,0.0,1,Medium Value
kwbly,292,1,139.8,0,Low Value
kwbotelho,274,3,359.25,0,Low Value
kwbyers,285,2,3379.8,0,Low Value
kwcameron,155,10,4100.0,1,Medium Value
kwcane,104,5,3731.8,1,Medium Value
kwcarlock,12,3,2345.378,1,Medium Value
kwchoy,117,5,10107.056,1,Medium Value
kwcourtright,285,4,3968.28,0,Low Value
kwcrane,326,1,244.9,0,Low Value
kwcranford,272,2,788.635,0,Low Value
kwcrockett,2,11,10263.5,1,Medium Value
kwcuthbertson,276,1,39.9,0,Low Value
kwdanko,285,1,24.9,0,Low Value
kwdanner,286,1,324.6,0,Low Value
kwdent,284,1,229.9,0,Low Value
kwdesouza,254,1,101.9,0,Low Value
kwdominy,311,1,704.5,0,Low Value
kwdorsett,163,7,1430.0,1,Medium Value
kwdrumm,94,3,12066.0,1,Medium Value
kwduchesne,323,1,2320.0,0,Low Value
kwduvall,169,1,29.9,1,Medium Value
kwechavarria,154,2,300.0,1,Medium Value
kweidson,45,1,99.8,1,Medium Value
kwelizondo,166,10,7600.0,1,Medium Value
kwfett,280,4,588.9599999999999,0,Low Value
kwfinch,323,1,1999.8,0,Low Value
kwforan,131,2,4125.9,1,Medium Value
kwfournier,293,2,631.5,0,Low Value
kwfranck,15,2,923.9,1,Medium Value
kwgadbois,155,1,2500.0,1,Medium Value
kwgiltner,299,2,15520.0,0,Low Value
kwglenn,281,1,109.9,0,Low Value
kwgoble,156,1,500.0,1,Medium Value
kwgriffeth,106,4,7112.924,1,Medium Value
kwhenley,168,4,7244.0,1,Medium Value
kwherrick,278,1,107.72999999999999,0,Low Value
kwhertzog,148,10,1224.7,1,Medium Value
kwhohn,244,2,229.8,0,Low Value
kwholoman,303,1,79.9,0,Low Value
kwhoss,323,5,10935.2,0,Low Value
kwhruby,167,2,1120.0,1,Medium Value
kwhurtado,153,1,1000.0,1,Medium Value
kwimai,50,1,120.0,1,Medium Value
kwjesus,154,1,300.0,1,Medium Value
kwjoseph,64,3,5600.0,1,Medium Value
kwkatzer,243,7,1120.0,0,Low Value
kwkittle,283,1,84.9,0,Low Value
kwkoss,173,6,2400.0,1,Medium Value
kwkuhlmann,168,1,1600.0,1,Medium Value
kwlamoureux,222,1,20.1,0,Low Value
kwlasky,12,1,545.038,1,Medium Value
kwleanos,68,15,2532.0209999999997,1,Medium Value
kwlebaron,168,4,5464.490000000001,1,Medium Value
kwlefebvre,259,1,89.9,0,Low Value
kwleisure,155,3,800.0,1,Medium Value
kwlema,280,1,1979.4,0,Low Value
kwlinehan,263,2,1340.0,0,Low Value
kwlively,279,3,646.4,0,Low Value
kwlo,280,1,0.0,0,Low Value
kwlouden,212,1,72.7,0,Low Value
kwmann,285,1,1214.82,0,Low Value
kwmatsuda,273,1,79.0,0,Low Value
kwmcalister,324,2,115.0,0,Low Value
kwmetzinger,280,2,422.24,0,Low Value
kwmone,145,2,358.7,1,Medium Value
kwmulford,198,1,109.9,1,Medium Value
kwmunsey,266,1,27.9,0,Low Value
kwneidig,278,5,16765.66,0,Low Value
kwolds,342,2,184.8,0,Low Value
kwolmo,198,1,6795.0,1,Medium Value
kwoviedo,168,6,12297.960000000001,1,Medium Value
kwpatnode,69,1,2879.9,1,Medium Value
kwplaisance,111,1,0.0,1,Medium Value
kwpollman,277,1,1690.5600000000002,0,Low Value
kwpooley,238,1,44.9,0,Low Value
kwregnier,64,4,1104.8,1,Medium Value
kwreilly,277,3,3277.8900000000003,0,Low Value
kwremick,274,1,794.5,0,Low Value
kwrivas,245,1,219.9,0,Low Value
kwruck,289,2,399.8,0,Low Value
kwrusk,98,1,894.7,1,Medium Value
kwscheetz,247,1,103.95,0,Low Value
kwschuller,231,5,639.7,0,Low Value
kwserna,81,1,109.8,1,Medium Value
kwsevere,291,4,0.0,0,Low Value
kwseverns,268,6,406.9,0,Low Value
kwsidwell,283,1,124.69999999999999,0,Low Value
kwsikes,278,1,69.9,0,Low Value
kwsiler,259,1,120.0,0,Low Value
kwsilvis,274,1,44.9,0,Low Value
kwsova,147,4,216.7,1,Medium Value
kwtingley,167,1,450.0,1,Medium Value
kwtran,280,1,596.0,0,Low Value
kwtrexler,263,9,5320.253,0,Low Value
kwvargas,42,1,139.8,1,Medium Value
kwveatch,284,4,24725.2,0,Low Value
kwwalther,267,2,245.0,0,Low Value
kwwamsley,277,1,187.4,0,Low Value
kwwash,189,1,0.0,1,Medium Value
kwweidler,277,1,3766.1,0,Low Value
kwweintraub,283,1,1555.5,0,Low Value
kwwiltz,285,4,526.32,0,Low Value
kwwinger,154,8,3000.0,1,Medium Value
kwworm,278,3,718.8,0,Low Value
kwwyant,180,1,800.0,1,Medium Value
kwwylie,190,1,78.0,1,Medium Value
kwyarborough,330,1,25.0,0,Low Value
kwzebrowski,257,28,13331.91,0,Low Value
kxake,285,2,425.13,0,Low Value
kxarmas,155,4,750.0,1,Medium Value
kxarreola,85,1,399.9,1,Medium Value
kxavant,285,1,25.15,0,Low Value
kxbenefiel,345,1,100.0,0,Low Value
kxblaha,156,1,400.0,1,Medium Value
kxbolanos,332,1,20.0,0,Low Value
kxbonomo,203,4,797.0,1,Medium Value
kxbooher,98,3,343.9,1,Medium Value
kxboulanger,364,1,1243.6999999999998,0,Low Value
kxbourget,285,5,1888.84,0,Low Value
kxbracero,277,3,2601.45,0,Low Value
kxbraggs,349,4,818.0980000000001,0,Low Value
kxbrice,282,3,2643.54,0,Low Value
kxbye,62,1,45.0,1,Medium Value
kxcann,131,5,9521.8,1,Medium Value
kxcelestine,33,1,705.6,1,Medium Value
kxcheng,348,1,7650.0,0,Low Value
kxcieslak,275,1,239.1,0,Low Value
kxclayborne,77,1,734.4,1,Medium Value
kxconiglio,112,1,0.0,1,Medium Value
kxcordon,282,4,1835.52,0,Low Value
kxczerwinski,126,4,1139.175,1,Medium Value
kxdetrick,278,4,5471.64,0,Low Value
kxdostie,334,1,244.8,0,Low Value
kxearly,153,1,100.0,1,Medium Value
kxedison,282,2,3276.8,0,Low Value
kxesparza,140,1,150.0,1,Medium Value
kxfarley,284,1,0.0,0,Low Value
kxferrara,138,1,409.0,1,Medium Value
kxflorence,180,1,600.0,1,Medium Value
kxfugate,117,4,5445.44,1,Medium Value
kxgardener,285,1,199.41,0,Low Value
kxgilligan,183,1,8188.0,1,Medium Value
kxgreenwood,278,4,4158.36,0,Low Value
kxhagemann,129,6,780.0,1,Medium Value
kxhein,256,1,49.9,0,Low Value
kxjimmerson,188,1,800.0,1,Medium Value
kxjoplin,315,4,453.35,0,Low Value
kxkamps,168,1,1600.0,1,Medium Value
kxkennemer,266,1,12.5,0,Low Value
kxkimber,154,2,600.0,1,Medium Value
kxkirksey,278,1,124.80000000000001,0,Low Value
kxkrupp,192,5,0.0,1,Medium Value
kxlecompte,307,2,606.3475,0,Low Value
kxlema,154,3,3000.0,1,Medium Value
kxlemaire,103,7,12801.22,1,Medium Value
kxlittell,183,1,400.0,1,Medium Value
kxloehr,283,1,23.4,0,Low Value
kxluther,250,2,273.8,0,Low Value
kxmajeski,110,1,499.9,1,Medium Value
kxmazzeo,167,5,1810.6000000000001,1,Medium Value
kxmccleary,289,1,59.9,0,Low Value
kxmcgeorge,96,1,30.0,1,Medium Value
kxmckean,278,1,269.70000000000005,0,Low Value
kxmckinnis,282,1,567.7529999999999,0,Low Value
kxmillet,126,1,189.0,1,Medium Value
kxmiron,153,1,200.0,1,Medium Value
kxmistretta,193,1,600.0,1,Medium Value
kxmoncada,72,2,1699.9,1,Medium Value
kxmork,173,1,1416.6,1,Medium Value
kxmorrell,154,1,250.0,1,Medium Value
kxnehls,114,7,10837.612000000001,1,Medium Value
kxnoe,278,1,125.91,0,Low Value
kxorndorff,357,1,22.4,0,Low Value
kxorr,265,1,216.566,0,Low Value
kxosorio,151,2,339.6,1,Medium Value
kxoutten,167,1,400.0,1,Medium Value
kxpaddock,192,1,72.0,1,Medium Value
kxpaulin,5,17,12625.89,1,Medium Value
kxpeak,329,3,3712.0,0,Low Value
kxpick,278,3,498.0,0,Low Value
kxporterfield,154,1,500.0,1,Medium Value
kxquesenberry,278,2,2195.1,0,Low Value
kxquinlan,153,6,1000.0,1,Medium Value
kxraftery,99,6,980.9,1,Medium Value
kxroberto,68,37,38174.452,1,Medium Value
kxroles,101,1,0.0,1,Medium Value
kxroush,96,3,373.9,1,Medium Value
kxrowell,280,3,249.5,0,Low Value
kxsae,215,1,181.9,0,Low Value
kxscarberry,276,3,8839.3,0,Low Value
kxshope,285,3,0.0,0,Low Value
kxsparks,53,1,49.8,1,Medium Value
kxsproles,276,1,0.0,0,Low Value
kxstambaugh,269,1,84.0,0,Low Value
kxstenson,117,1,9400.0,1,Medium Value
kxstricker,76,1,142.5,1,Medium Value
kxsumner,309,1,136.0,0,Low Value
kxswihart,214,1,96.2,0,Low Value
kxszeto,200,1,6925.5,1,Medium Value
kxthiele,282,1,1690.5600000000002,0,Low Value
kxtorre,312,1,85.0,0,Low Value
kxvandeventer,282,2,173.15,0,Low Value
kxvanzandt,18,3,509.70000000000005,1,Medium Value
kxvinyard,261,1,120.0,0,Low Value
kxwald,142,1,143.0,1,Medium Value
kxwalko,7,1,89.4,1,Medium Value
kxweitzman,160,1,67.2,1,Medium Value
kxwyatt,183,1,2595.952,1,Medium Value
kxzirkle,215,1,125.0,0,Low Value
kyacord,119,1,42.5,1,Medium Value
kyarreola,16,1,0.0,1,Medium Value
kyasberry,323,1,1469.79,0,Low Value
kyballesteros,278,1,0.0,0,Low Value
kybaxter,155,3,750.0,1,Medium Value
kyberkeley,167,3,14000.0,1,Medium Value
kybittner,19,3,157.7,1,Medium Value
kyblanding,155,1,250.0,1,Medium Value
kyblocker,2,1,142.2,1,Medium Value
kyboerner,135,1,400.0,1,Medium Value
kyborges,275,5,2657.2,0,Low Value
kybourbeau,239,4,0.0,0,Low Value
kyboyer,172,2,1263.0,1,Medium Value
kyboylan,283,3,2485.5,0,Low Value
kycanela,108,2,0.0,1,Medium Value
kycharron,311,2,335.4,0,Low Value
kycoster,195,1,200.0,1,Medium Value
kycurto,285,4,3673.35,0,Low Value
kycustodio,106,1,59.9,1,Medium Value
kyderby,280,1,0.0,0,Low Value
kydeschamps,158,3,10672.5,1,Medium Value
kydevaney,155,2,800.0,1,Medium Value
kyedwards,155,5,1422.0,1,Medium Value
kyfarias,265,2,2531.865,0,Low Value
kyfournier,343,1,149.9,0,Low Value
kyfrisch,282,1,1267.415,0,Low Value
kygiblin,280,1,563.9,0,Low Value
kygioia,279,4,1558.6,0,Low Value
kygouin,116,4,0.0,1,Medium Value
kygroleau,133,4,1760.75,1,Medium Value
kyhamm,322,1,1875.1,0,Low Value
kyhanchett,112,8,3735.707,1,Medium Value
kyhand,284,1,1365.0,0,Low Value
kyhigginson,141,1,39.9,1,Medium Value
kyhunsaker,16,4,797.3,1,Medium Value
kyhy,113,1,1617.5,1,Medium Value
kyisabell,323,2,3879.6,0,Low Value
kyjaffe,65,1,190.0,1,Medium Value
kyjessee,14,6,581.225,1,Medium Value
kykeo,19,1,676.6875,1,Medium Value
kykibler,273,1,227.60000000000002,0,Low Value
kykinser,173,1,99.9,1,Medium Value
kykoller,174,4,1440.0,1,Medium Value
kykulikowski,103,4,0.0,1,Medium Value
kylarson,275,1,490.0,0,Low Value
kyleet,11,2,229.9,1,Medium Value
kylegaspi,160,1,101.14500000000001,1,Medium Value
kylieber,43,1,2399.9,1,Medium Value
kylorenzo,21,8,1007.9300000000001,1,Medium Value
kymabery,103,6,5105.88,1,Medium Value
kymancini,154,1,400.0,1,Medium Value
kymccloy,158,1,479.2,1,Medium Value
kymcilwain,40,1,8179.9,1,Medium Value
kymilano,175,1,4870.0,1,Medium Value
kymillion,285,1,234.08,0,Low Value
kymontgomery,252,4,301.2,0,Low Value
kynolting,124,1,169.8,1,Medium Value
kynormand,344,1,32.0,0,Low Value
kyohman,105,1,22.0,1,Medium Value
kyotey,284,1,1349.91,0,Low Value
kypagano,158,1,182.2,1,Medium Value
kypapenfuss,199,1,244.0,1,Medium Value
kypenton,202,7,4291.2,1,Medium Value
kypostell,178,2,131.0,1,Medium Value
kyragin,363,2,201.11,0,Low Value
kyredington,364,1,1843.1999999999998,0,Low Value
kyreily,19,3,389.0,1,Medium Value
kyrozar,188,2,9341.4,1,Medium Value
kysaechao,279,1,930.7,0,Low Value
kysaltzman,126,1,59.9,1,Medium Value
kysantora,41,29,139727.184,1,Medium Value
kyschaible,200,1,490.0,1,Medium Value
kysegal,315,2,450.0,0,Low Value
kyseward,79,6,1094.0,1,Medium Value
kysheriff,108,1,3268.804,1,Medium Value
kysifuentes,195,3,1500.0,1,Medium Value
kysines,155,1,800.0,1,Medium Value
kysinn,319,2,660.0,0,Low Value
kysmithers,135,1,84.9,1,Medium Value
kysolares,308,1,132.4,0,Low Value
kyspinella,5,1,1089.0,1,Medium Value
kysprinkle,196,1,120.0,1,Medium Value
kystrayhorn,195,1,100.0,1,Medium Value
kysurratt,279,1,334.6,0,Low Value
kytober,117,1,0.0,1,Medium Value
kytritt,189,1,72.0,1,Medium Value
kytynan,110,13,16517.957,1,Medium Value
kyunger,182,2,632.5,1,Medium Value
kyvalera,155,1,250.0,1,Medium Value
kywhitehorn,276,2,228.60000000000002,0,Low Value
kywhitton,199,1,124.0,1,Medium Value
kywinkel,10,1,6.2,1,Medium Value
kywulff,323,1,336.72,0,Low Value
kzalcott,337,2,210.0,0,Low Value
kzalejo,41,1,999.0,1,Medium Value
kzbannon,80,3,4723.3,1,Medium Value
kzbechtold,239,1,139.7,0,Low Value
kzbenz,277,1,0.0,0,Low Value
kzblanchard,61,1,11.2,1,Medium Value
kzbryd,277,2,259.6,0,Low Value
kzburdine,222,1,104.0,0,Low Value
kzburgoyne,235,1,1135.4,0,Low Value
kzcannon,155,1,2500.0,1,Medium Value
kzcarman,285,1,37.7,0,Low Value
kzcoles,114,1,164.945,1,Medium Value
kzcost,278,9,16169.880000000001,0,Low Value
kzcraddock,283,1,1266.0,0,Low Value
kzcribb,276,1,586.53,0,Low Value
kzcusumano,285,3,247.95,0,Low Value
kzdanley,189,9,14576.7,1,Medium Value
kzdavis,316,1,150.0,0,Low Value
kzdegennaro,276,1,59.8,0,Low Value
kzdelacruz,210,2,0.0,0,Low Value
kzdimas,364,1,59.9,0,Low Value
kzdinan,195,1,300.0,1,Medium Value
kzdosch,272,1,39.8,0,Low Value
kzernst,154,4,1000.0,1,Medium Value
kzetienne,117,3,1000.0,1,Medium Value
kzfarrington,285,1,79.9,0,Low Value
kzfeldmann,212,1,240.0,0,Low Value
kzfryman,308,2,149.4,0,Low Value
kzgalicia,168,4,5464.490000000001,1,Medium Value
kzgalusha,143,3,204.7,1,Medium Value
kzgillard,154,3,789.5,1,Medium Value
kzgrado,180,4,14686.0,1,Medium Value
kzheyman,265,1,1082.5,0,Low Value
kzhiggin,323,1,2158.8,0,Low Value
kzhinman,258,1,64.9,0,Low Value
kzhood,362,1,291.8,0,Low Value
kzhooser,281,1,1368.5,0,Low Value
kzhost,15,10,10478.73,1,Medium Value
kzjacoby,87,1,35.0,1,Medium Value
kzjhonson,168,6,2612.7,1,Medium Value
kzjolicoeur,281,1,1861.7,0,Low Value
kzjudy,245,5,2214.56158,0,Low Value
kzjunkins,100,1,44.9,1,Medium Value
kzjurgens,167,1,1600.0,1,Medium Value
kzlafave,226,5,799.4000000000001,0,Low Value
kzlakes,92,4,10410.6,1,Medium Value
kzlash,275,1,49.9,0,Low Value
kzlicata,291,1,69.9,0,Low Value
kzmack,274,1,202.6,0,Low Value
kzmaisonet,174,1,59.8,1,Medium Value
kzmalbrough,285,2,274.4,0,Low Value
kzmarmon,277,4,4635.24,0,Low Value
kzmccaskill,210,9,4994.62,0,Low Value
kzmcclurg,101,2,299.8,1,Medium Value
kzmcneil,153,2,200.0,1,Medium Value
kzmidgette,114,62,60958.013999999996,1,Medium Value
kzmijares,199,1,104.0,1,Medium Value
kzmilne,235,4,7578.4,0,Low Value
kzmorant,66,1,49.5,1,Medium Value
kzmuldrow,86,1,46.665,1,Medium Value
kzniemi,40,2,733.8,1,Medium Value
kznunnally,193,1,138.8,1,Medium Value
kznurse,317,1,109.9,0,Low Value
kzodonoghue,286,1,339.8,0,Low Value
kzodriscoll,182,1,800.0,1,Medium Value
kzornellas,15,15,17174.353750000002,1,Medium Value
kzowings,278,1,99.9,0,Low Value
kzpanton,191,1,479.2,1,Medium Value
kzpatel,285,1,524.0,0,Low Value
kzpeart,167,4,12800.0,1,Medium Value
kzphair,176,1,71.0,1,Medium Value
kzpierro,170,4,7320.0,1,Medium Value
kzpollak,282,6,6842.5,0,Low Value
kzrandel,277,1,86.8,0,Low Value
kzrolling,329,2,3570.0,0,Low Value
kzrome,173,2,305.7,1,Medium Value
kzronning,279,1,69.0,0,Low Value
kzsaito,199,3,203.3,1,Medium Value
kzsaunders,295,1,1839.9,0,Low Value
kzsawicki,166,1,2727.53,1,Medium Value
kzschleicher,211,1,109.9,0,Low Value
kzselzer,290,1,69.9,0,Low Value
kzservantes,280,2,83.065,0,Low Value
kzsiler,155,2,3000.0,1,Medium Value
kzsneller,195,1,600.0,1,Medium Value
kzspataro,193,1,119.8,1,Medium Value
kzstairs,16,3,0.2,1,Medium Value
kzstansel,284,1,84.78,0,Low Value
kzstiltner,105,7,15599.2,1,Medium Value
kzstraw,275,2,274.8,0,Low Value
kzstrawser,284,2,414.7,0,Low Value
kzsummerall,329,2,859.6,0,Low Value
kzsumrall,89,6,7153.800000000001,1,Medium Value
kztammaro,284,2,99.94,0,Low Value
kztatro,99,7,1229.4,1,Medium Value
kztedrow,75,2,1040.0,1,Medium Value
kztemples,278,1,0.0,0,Low Value
kzthibeault,104,2,7539.9,1,Medium Value
kztosh,65,1,1119.8,1,Medium Value
kzutz,243,1,84.0,0,Low Value
kzvecchio,284,8,3692.52,0,Low Value
kzwaymire,228,6,1929.57,0,Low Value
kzwitherell,155,2,2000.0,1,Medium Value
kzwittman,262,1,194.5,0,Low Value
kzwuest,16,4,6517.2,1,Medium Value
kzxavier,157,1,389.5,1,Medium Value
laalbaugh,314,1,173.5,0,Low Value
laalbin,282,1,274.8,0,Low Value
laarmstead,185,1,190.0,1,Medium Value
laavera,329,2,247.8,0,Low Value
labarreto,247,1,49.9,0,Low Value
labeal,278,1,39.144,0,Low Value
labeaubien,106,1,0.0,1,Medium Value
labennette,291,1,213.775,0,Low Value
labilski,167,2,1800.0,1,Medium Value
lablain,153,3,500.0,1,Medium Value
labouknight,65,1,59.9,1,Medium Value
labrannigan,280,1,104.188,0,Low Value
labrinson,2,1,0.0,1,Medium Value
labrizendine,12,1,526.3,1,Medium Value
labroome,94,1,264.0,1,Medium Value
labuck,60,2,792.0,1,Medium Value
laburmeister,277,4,4635.24,0,Low Value
lacarroll,278,9,7925.280000000001,0,Low Value
lacarrozza,183,5,11208.996,1,Medium Value
lacavalier,143,8,10035.300000000001,1,Medium Value
lachmura,163,2,996.6800000000001,1,Medium Value
lachoi,158,1,59.9,1,Medium Value
laclark,154,1,500.0,1,Medium Value
lacobbins,194,3,1800.0,1,Medium Value
lacochran,106,4,3450.824,1,Medium Value
lacoco,111,1,1149.0,1,Medium Value
lacollum,43,1,168.75,1,Medium Value
laconard,149,1,22.9,1,Medium Value
lacopple,195,1,144.0,1,Medium Value
lacorby,70,3,316.6,1,Medium Value
lacostin,302,1,44.0,0,Low Value
lacotton,277,8,20583.760000000002,0,Low Value
lacouture,229,1,0.0,0,Low Value
lacreasy,259,1,4049.9,0,Low Value
lacredle,103,1,4100.0,1,Medium Value
lacrimmins,89,1,282.15,1,Medium Value
lacrozier,284,2,99.6,0,Low Value
ladaddario,281,3,287.68,0,Low Value
ladavidson,183,1,2949.4999999999995,1,Medium Value
ladehaan,155,5,3705.4,1,Medium Value
ladelarosa,260,1,69.9,0,Low Value
ladeltoro,155,1,600.0,1,Medium Value
ladeshields,278,1,44.9,0,Low Value
ladiemer,283,1,0.0,0,Low Value
ladittmar,167,1,2400.0,1,Medium Value
ladolloff,285,1,39.9,0,Low Value
ladorris,16,1,85.5,1,Medium Value
ladry,278,30,27063.70003,0,Low Value
laduclos,48,1,76.4,1,Medium Value
ladumais,280,1,110.16,0,Low Value
laeisenberg,278,2,472.90999999999997,0,Low Value
laestell,314,5,2000.0,0,Low Value
laforrester,236,2,4812.9,0,Low Value
lafulford,24,1,90.0,1,Medium Value
lagabbard,172,1,119.4,1,Medium Value
lagantt,89,1,249.9,1,Medium Value
lagaspar,285,4,4788.0,0,Low Value
lagatlin,112,16,23686.358,1,Medium Value
lagatton,317,1,240.0,0,Low Value
lagauna,166,4,5571.679999999999,1,Medium Value
lagehrke,315,1,1500.0,0,Low Value
lagentner,298,1,499.9,0,Low Value
lagittens,17,2,1034.0,1,Medium Value
laglasgow,155,2,6359.8,1,Medium Value
laglidewell,124,1,144.9,1,Medium Value
laglover,157,1,3605.6,1,Medium Value
lagoodlett,278,1,114.80000000000001,0,Low Value
lagranville,136,8,14140.779999999999,1,Medium Value
lahammes,285,1,199.8,0,Low Value
laharrow,48,3,1910.5,1,Medium Value
lahaslett,155,2,5000.0,1,Medium Value
lahayworth,177,20,25391.594,1,Medium Value
lahedin,144,1,122.2,1,Medium Value
laheise,115,4,4183.6,1,Medium Value
lahillman,135,1,15520.8,1,Medium Value
laholmgren,278,1,129.42,0,Low Value
lahonea,17,5,2957.8,1,Medium Value
lahosler,323,1,3033.0,0,Low Value
lahuie,174,1,200.0,1,Medium Value
lahumes,155,1,500.0,1,Medium Value
lahumphries,327,1,778.0,0,Low Value
lahuntsman,155,1,50.0,1,Medium Value
laison,68,1,56.5,1,Medium Value
lajanuary,282,1,2845.7,0,Low Value
lajefferies,110,18,49726.162000000004,1,Medium Value
lajelks,229,1,429.4,0,Low Value
lajewett,285,1,0.0,0,Low Value
lakardos,135,8,5849.46,1,Medium Value
lakehl,154,2,500.0,1,Medium Value
lakennelly,187,1,3033.6000000000004,1,Medium Value
lakilby,313,1,300.0,0,Low Value
lakinzer,336,1,148.9,0,Low Value
laklapper,154,1,164.8,1,Medium Value
laknudtson,89,5,5084.700000000001,1,Medium Value
lakogut,106,8,939.1,1,Medium Value
lakrajewski,167,1,550.0,1,Medium Value
lakuehl,115,1,159.9,1,Medium Value
lakunkel,167,5,16000.0,1,Medium Value
lakunz,71,1,49.5,1,Medium Value
lalabrador,300,4,231.20000000000002,0,Low Value
lalaliberte,236,2,1589.2,0,Low Value
lalam,344,3,627.6,0,Low Value
lalamphear,162,1,2896.0,1,Medium Value
lalandau,283,1,149.9,0,Low Value
lallanos,285,4,3968.28,0,Low Value
lalyles,79,4,639.6,1,Medium Value
lamaisonet,47,22,436536.2,2,High Value
lamalin,220,1,147.4,0,Low Value
lamalkin,117,4,6797.24,1,Medium Value
lamarcus,136,1,190.0,1,Medium Value
lamarron,19,2,249.7,1,Medium Value
lamarrow,154,2,1100.0,1,Medium Value
lamasi,154,1,200.0,1,Medium Value
lamauk,296,1,54.9,0,Low Value
lamaule,278,1,1809.3,0,Low Value
lamcclanahan,63,3,7799.700000000001,1,Medium Value
lamckittrick,285,5,301.25,0,Low Value
lamclane,335,3,5144.0,0,Low Value
lamcphearson,214,1,199.8,0,Low Value
lamendell,116,1,129.8,1,Medium Value
lamire,282,1,179.7,0,Low Value
lamoldenhauer,278,4,7850.0,0,Low Value
lamoring,155,1,200.0,1,Medium Value
lamouser,97,4,6297.3099999999995,1,Medium Value
lamurphree,177,1,150.0,1,Medium Value
lamurrah,277,1,1998.4,0,Low Value
laneher,277,1,145.0,0,Low Value
lanevius,187,1,6999.0,1,Medium Value
lanipper,281,2,399.8,0,Low Value
laogg,154,1,300.0,1,Medium Value
laolson,194,1,9270.8,1,Medium Value
laoverholt,173,1,52.0,1,Medium Value
laoxendine,108,2,0.0,1,Medium Value
lapabst,291,4,0.0,0,Low Value
lapadilla,291,4,0.0,0,Low Value
lapaschke,226,1,119.9,0,Low Value
lapleasant,155,6,2400.0,1,Medium Value
lapoulin,168,4,1400.0,1,Medium Value
laprindle,310,1,229.5,0,Low Value
